SurfaceWindGustsMph,ZeroToTenLiquidSoilMoisturePercent,TenToFortyLiquidSoilMoisturePercent,FortyToOneHundredLiquidSoilMoisturePercent,SurfaceTemperatureFahrenheit,SurfaceDewpointTemperatureFahrenheit,SurfaceWetBulbTemperatureFahrenheit,RelativeHumidityPercent,brightness,bright_t31,frp
18.3,14.8,21.9,23.0,59.8,52.2,55.2,75,420.2,306.5,2422.5
16.5,14.9,23.4,24.4,66.6,54.1,58.9,64,305.6,293.7,2.2
25.4,14.2,23.7,24.7,63.7,51.8,56.6,65,351.8,302.3,8.7
26.2,14.6,24.7,25.5,68.5,51.8,58.3,55,315.3,295.4,15.1
27.6,14.8,24.0,24.8,57.1,54.5,55.5,91,367.0,305.7,7.7
45.3,14.9,21.7,22.8,54.5,50.3,52.1,86,334.8,283.1,38.6
23.5,12.5,22.5,23.9,58.9,53.2,55.3,81,373.8,315.8,120.1
13.2,14.8,23.6,24.5,56.7,55.8,56.1,97,334.7,295.3,72.3
45.3,14.9,21.7,22.8,54.5,50.3,52.1,86,305.7,283.7,9.9
24.8,12.5,21.5,22.9,63.5,44.4,52.9,50,324.9,293.6,2.1
14.4,14.3,23.8,24.8,62.1,52.6,56.4,71,323.0,292.6,19.4
33.8,15.6,22.7,23.7,54.4,51.1,52.5,89,343.7,294.6,12.4
21.9,14.6,23.8,24.6,57.4,55.9,56.4,94,343.8,317.1,51.8
19.0,14.2,22.8,23.9,67.2,52.4,58.5,60,322.9,294.6,72.1
24.4,14.4,24.4,25.3,64.6,51.5,56.9,63,342.5,300.6,48.5
26.0,14.5,24.6,25.4,74.3,50.1,59.3,42,348.0,298.0,6.8
20.0,14.5,24.6,25.5,56.6,55.6,55.9,96,367.0,365.2,260.6
15.8,12.7,19.2,20.6,60.7,54.0,56.7,79,300.2,288.0,0.9
15.4,14.5,24.7,25.5,47.5,47.0,47.2,98,316.3,293.7,37.7
21.1,14.6,22.2,23.0,54.4,51.6,52.8,90,344.7,312.0,50.5
24.4,14.4,24.5,25.4,56.9,53.7,54.9,89,355.4,303.4,23.5
9.2,14.2,22.8,23.9,55.9,54.8,55.2,96,367.0,359.0,199.5
28.1,12.6,21.1,22.5,63.1,49.0,54.9,60,303.3,288.7,1.8
38.2,12.8,18.1,19.5,53.2,43.7,48.1,70,367.0,310.2,12.6
34.1,14.5,24.0,24.8,56.9,54.6,55.4,91,353.7,298.5,16.0
25.0,14.0,23.8,24.7,61.3,58.2,59.4,90,330.6,301.3,6.0
16.0,13.8,23.9,24.9,67.6,49.7,56.9,52,319.1,292.0,1.1
32.4,14.2,23.7,24.6,63.8,57.2,59.7,79,340.7,299.0,17.7
20.6,15.0,22.5,23.4,68.6,51.9,58.4,55,308.6,293.9,2.0
26.3,14.5,24.6,25.5,70.5,50.5,58.3,48,349.3,296.9,12.6
18.8,14.1,22.4,23.5,66.7,51.2,57.6,58,321.6,285.0,1.3
14.8,12.6,18.3,19.6,77.2,48.6,60.0,36,320.6,290.8,2.2
26.0,14.5,24.6,25.4,74.3,50.1,59.3,42,320.1,288.8,2.6
33.9,12.8,18.5,19.9,73.7,47.1,58.0,39,302.1,285.2,9.0
7.9,14.1,22.8,23.9,53.4,52.3,52.8,96,367.0,359.0,199.5
28.4,15.0,24.0,24.8,56.5,51.1,53.4,82,304.3,285.2,1.2
33.8,14.3,23.7,24.6,56.8,56.0,56.2,97,367.0,307.0,21.0
20.1,14.1,23.4,24.4,68.6,53.4,59.5,60,311.8,289.7,2.4
22.4,12.5,21.4,22.8,60.4,49.6,54.2,68,306.7,288.8,1.3
24.6,14.2,24.4,25.3,62.6,54.3,57.6,74,367.0,297.9,37.5
16.0,12.9,18.8,20.1,71.6,37.8,53.8,29,344.8,294.5,4.8
28.8,15.0,22.9,23.9,56.9,53.6,54.9,88,332.0,308.0,34.1
33.8,14.3,23.7,24.6,56.8,56.0,56.2,97,350.9,300.4,10.0
16.9,12.6,19.2,20.6,82.2,43.4,59.7,25,301.1,290.0,1.7
16.5,14.6,23.1,23.9,58.6,57.2,57.6,95,344.6,298.9,189.1
27.0,14.9,24.0,24.8,59.5,50.1,54.1,72,299.5,289.5,0.8
19.8,14.8,23.6,24.6,66.4,51.4,57.3,58,302.7,292.2,0.6
21.1,13.9,24.5,25.4,63.8,56.1,59.1,77,340.8,293.9,44.9
23.9,12.7,19.2,20.6,79.5,46.9,60.2,32,301.2,289.0,0.5
31.3,12.5,21.6,23.0,64.4,53.1,57.5,66,340.4,296.8,6.8
26.2,14.6,24.7,25.5,68.5,51.8,58.3,55,341.9,301.0,5.4
24.0,14.1,23.7,24.7,58.8,53.5,55.7,82,354.4,297.3,15.9
17.1,12.3,19.8,21.2,75.7,47.8,59.2,38,300.1,286.9,1.0
24.8,12.5,21.5,22.9,63.5,44.4,52.9,50,306.3,290.4,1.1
27.2,12.6,20.0,21.4,54.7,53.9,54.2,97,367.0,304.8,22.1
26.1,14.2,24.4,25.2,67.0,57.2,60.7,71,322.6,298.6,113.7
26.3,14.5,24.6,25.5,70.5,50.5,58.3,48,325.1,296.2,2.5
23.1,15.1,23.1,24.0,52.4,50.5,51.3,93,346.5,295.3,5.1
24.8,12.5,21.5,22.9,63.5,44.4,52.9,50,307.1,292.7,2.4
27.5,14.8,24.0,24.8,51.2,51.6,51.2,100,367.0,305.9,14.3
13.2,15.0,22.5,23.4,56.5,54.6,55.3,93,356.6,317.8,17.0
17.2,14.8,23.6,24.5,57.6,56.6,56.9,96,367.0,297.5,60.8
26.6,14.5,24.0,24.8,55.9,49.9,52.5,80,303.8,289.7,3.7
29.0,14.6,23.5,24.4,61.6,58.7,59.7,91,352.8,297.4,25.7
32.9,12.5,19.6,21.0,52.3,51.2,51.7,96,331.4,304.9,24.6
20.2,12.5,21.0,22.4,51.4,51.6,51.5,100,316.3,299.4,26.9
36.4,14.1,24.4,25.3,61.3,53.4,56.5,75,367.0,307.1,16.2
39.6,12.6,19.4,20.8,53.8,49.3,51.2,85,305.4,286.1,2.4
16.5,14.6,23.1,23.9,58.6,57.2,57.6,95,341.4,298.0,9.2
24.4,14.4,24.4,25.3,64.6,51.5,56.9,63,367.0,308.3,26.0
8.9,12.8,18.9,20.3,62.6,44.4,52.5,51,309.8,286.0,1.8
23.7,12.6,21.0,22.4,66.4,51.9,57.6,59,340.1,293.3,5.7
30.0,14.1,24.4,25.4,68.0,49.3,57.0,51,312.8,291.3,6.2
17.5,14.3,22.7,23.8,60.6,57.0,58.3,88,320.7,300.8,50.9
23.6,14.5,24.6,25.3,69.4,51.9,58.6,53,307.8,295.2,6.6
29.9,15.2,22.2,23.3,56.0,53.4,54.5,91,347.1,297.9,43.2
26.0,14.5,24.6,25.4,74.3,50.1,59.3,42,331.0,296.4,2.5
16.8,14.8,23.4,24.4,61.6,59.3,60.1,92,335.2,306.1,9.3
11.6,14.2,23.9,24.9,53.8,53.7,53.7,99,335.2,298.4,1.9
42.6,14.8,21.7,22.9,54.8,49.9,52.0,84,356.4,306.2,29.4
10.4,14.3,21.9,23.1,53.0,51.8,52.2,95,297.4,282.7,0.6
16.8,12.7,18.3,19.6,72.4,48.5,58.1,42,301.6,289.8,6.5
20.6,15.0,22.5,23.4,68.6,51.9,58.4,55,367.0,298.4,13.7
12.3,12.5,22.4,23.7,79.7,47.5,60.4,32,337.9,309.4,64.3
31.2,12.5,21.2,22.6,65.9,49.1,55.9,54,326.4,301.2,163.2
22.5,12.7,20.1,21.5,66.7,51.0,57.2,56,319.2,288.3,2.2
25.0,14.4,24.5,25.4,59.3,53.7,55.9,82,343.3,308.1,74.5
28.1,12.5,21.6,23.0,80.3,48.1,60.9,32,309.5,293.3,6.4
19.3,12.5,21.9,23.2,59.9,50.9,54.8,73,352.3,304.1,9.8
17.3,14.8,21.9,22.9,56.5,53.6,54.9,91,437.8,327.8,679.4
12.0,12.7,18.3,19.7,67.7,41.0,53.5,39,341.3,311.3,47.0
13.2,14.8,23.6,24.5,56.7,55.8,56.1,97,337.8,297.7,81.6
29.0,14.6,23.5,24.4,61.6,58.7,59.7,91,331.8,305.6,10.2
22.2,12.6,20.5,21.9,83.3,44.2,60.5,26,325.9,294.3,2.8
21.1,14.6,22.2,23.0,54.4,51.6,52.8,90,355.2,305.4,50.5
26.0,14.5,24.6,25.4,74.3,50.1,59.3,42,335.7,295.9,3.3
21.6,12.8,18.8,20.1,83.3,43.8,60.1,25,367.0,297.6,16.8
16.5,14.9,23.4,24.4,66.6,54.1,58.9,64,338.0,296.7,7.4
21.5,14.6,24.6,25.5,63.8,52.8,57.2,68,336.7,302.4,7.2
25.8,14.8,23.6,24.5,67.6,51.9,57.9,57,302.8,290.2,0.5
10.9,14.1,22.9,23.9,57.1,56.7,56.9,99,355.6,302.9,207.8
27.2,14.3,24.0,24.9,59.5,55.6,57.0,86,361.5,304.8,119.9
25.6,14.3,24.5,25.4,74.2,52.0,60.4,46,327.1,302.2,57.1
23.5,12.5,22.5,23.9,58.9,53.2,55.3,81,367.0,297.4,44.6
23.2,12.5,22.3,23.6,80.0,45.1,59.5,29,336.5,304.9,57.7
19.4,13.8,23.8,24.8,60.8,57.6,58.7,89,334.8,300.2,28.8
24.2,12.3,19.9,21.3,52.9,51.6,52.1,95,407.1,307.9,2655.2
7.8,14.1,22.6,23.8,55.7,55.2,55.4,99,353.3,300.5,236.6
29.9,15.2,22.2,23.3,56.0,53.4,54.5,91,330.3,308.9,35.6
24.8,12.5,21.5,22.9,63.5,44.4,52.9,50,347.4,300.2,15.7
23.5,14.2,24.3,25.2,58.5,57.3,57.8,96,349.0,313.3,74.1
26.9,12.6,20.0,21.4,73.2,51.6,60.0,47,297.1,286.8,0.5
22.9,14.0,23.7,24.7,51.7,52.0,51.7,100,350.2,293.9,30.8
12.3,12.5,22.4,23.7,79.7,47.5,60.4,32,373.4,307.1,227.7
36.5,12.5,21.3,22.7,52.5,51.4,51.9,96,318.9,299.3,46.6
34.1,14.5,24.0,24.8,56.9,54.6,55.4,91,367.0,308.9,23.3
20.6,15.0,22.5,23.4,68.6,51.9,58.4,55,307.2,289.4,0.8
47.0,14.9,21.7,22.8,58.3,50.6,53.8,76,307.4,281.7,1.2
15.4,15.1,23.3,24.2,62.1,50.7,55.3,66,304.7,291.5,0.8
21.9,14.6,23.8,24.6,57.4,55.9,56.4,94,346.0,301.3,22.7
34.4,12.5,21.3,22.7,64.8,50.1,56.0,58,333.6,299.7,26.5
23.4,14.8,23.2,24.1,60.0,58.6,59.1,96,336.0,295.0,67.3
11.1,12.5,21.9,23.3,62.6,44.1,52.6,52,308.2,292.7,40.3
13.4,15.2,22.3,23.3,56.7,55.9,56.2,97,343.7,311.8,7.9
16.0,13.8,23.9,24.9,67.6,49.7,56.9,52,317.1,299.0,8.1
22.4,12.5,21.4,22.8,60.4,49.6,54.2,68,307.1,290.0,1.8
18.0,14.8,23.6,24.5,62.7,58.0,59.7,85,336.0,300.3,29.3
26.7,12.7,20.6,22.0,71.8,50.6,58.9,47,302.7,290.8,5.7
23.4,15.0,23.3,24.2,56.8,56.1,56.3,97,343.0,305.4,16.0
16.7,15.1,22.4,23.3,56.7,55.9,56.2,98,346.1,300.9,99.4
37.8,12.8,18.5,19.9,48.6,46.2,47.5,92,310.2,294.9,26.1
26.3,14.5,24.6,25.5,70.5,50.5,58.3,48,329.8,294.9,3.3
20.3,12.6,22.5,23.9,69.6,46.3,56.1,43,353.1,304.5,16.2
8.7,14.2,21.5,22.7,58.8,45.2,51.4,61,325.5,307.6,104.5
20.6,15.0,22.5,23.4,68.6,51.9,58.4,55,367.0,297.5,3.4
14.7,14.4,21.1,22.2,75.1,39.3,56.2,29,367.0,310.2,12.6
19.4,13.9,22.5,23.7,65.8,54.0,58.8,67,338.6,294.3,4.3
19.1,14.1,21.6,22.8,53.4,51.3,52.2,93,310.2,294.9,26.1
24.6,12.6,22.0,23.4,65.5,51.0,56.7,59,367.0,303.1,8.7
23.7,12.6,21.0,22.4,66.4,51.9,57.6,59,301.8,289.8,0.8
18.3,12.4,19.8,21.2,54.9,50.3,52.2,84,318.9,300.0,47.9
47.0,14.9,21.7,22.8,58.3,50.6,53.8,76,301.9,279.7,1.7
25.4,14.2,23.7,24.7,63.7,51.8,56.6,65,334.3,294.2,2.6
5.7,13.8,22.7,23.9,54.9,54.3,54.6,98,367.0,380.0,341.1
18.0,14.2,20.9,22.1,53.7,51.5,52.4,92,367.0,310.2,12.6
10.3,13.9,24.5,25.4,56.5,51.2,53.4,83,334.0,296.4,72.0
30.1,14.8,24.0,24.8,60.2,54.7,56.9,82,324.7,300.5,107.3
27.5,14.2,23.7,24.7,52.7,53.2,52.7,100,324.9,294.9,32.8
17.1,13.8,23.9,24.9,70.9,50.0,58.2,47,352.8,303.3,74.3
36.1,14.7,24.0,24.8,57.3,53.9,55.3,89,353.7,308.6,11.0
16.0,13.8,23.9,24.9,67.6,49.7,56.9,52,347.6,298.5,4.7
20.3,12.6,22.5,23.9,69.6,46.3,56.1,43,316.5,296.9,2.5
26.7,12.5,22.5,23.9,58.9,52.6,55.2,80,355.7,319.8,58.0
35.0,12.4,19.4,20.8,52.0,50.4,51.1,94,367.0,357.0,261.2
16.0,13.8,23.9,24.9,67.6,49.7,56.9,52,306.8,287.3,0.5
23.9,14.6,24.6,25.5,75.9,50.5,60.0,40,319.3,290.9,6.4
28.1,12.5,21.2,22.6,52.0,50.6,51.1,94,331.4,298.7,25.8
24.0,14.1,23.7,24.7,58.8,53.5,55.7,82,345.8,292.9,15.9
47.0,14.9,21.7,22.8,58.3,50.6,53.8,76,336.4,284.3,5.9
23.7,12.6,21.0,22.4,66.4,51.9,57.6,59,300.0,289.6,0.7
29.8,12.6,21.2,22.6,68.2,45.6,55.2,44,327.5,293.7,2.3
28.1,12.6,21.1,22.5,63.1,49.0,54.9,60,307.3,289.6,2.8
26.3,14.5,24.0,24.8,59.0,49.4,53.5,71,302.7,289.3,2.1
36.1,12.4,19.4,20.8,54.3,51.2,52.5,89,367.0,297.4,8.9
29.6,12.9,19.0,20.4,48.8,48.4,48.6,99,353.2,306.5,98.0
23.5,12.5,22.5,23.9,58.9,53.2,55.3,81,367.0,330.7,54.5
21.5,14.1,23.7,24.7,63.1,54.1,57.6,72,356.4,296.7,11.0
34.1,14.5,24.0,24.8,56.9,54.6,55.4,91,339.2,299.4,11.0
26.0,14.8,23.3,24.1,64.4,52.4,57.1,65,304.1,290.5,1.3
18.1,15.2,23.4,24.2,59.2,52.6,55.3,79,301.5,290.7,0.8
24.6,14.2,24.4,25.3,62.6,54.3,57.6,74,343.7,297.7,9.6
27.0,14.9,24.0,24.8,59.5,50.1,54.1,72,310.6,291.1,2.6
29.4,13.9,23.8,24.7,70.3,57.3,62.0,64,398.2,313.7,330.0
29.5,12.6,19.5,20.9,60.9,50.6,54.8,69,305.9,287.9,0.7
8.0,14.1,22.8,23.9,53.8,52.7,53.2,96,367.0,359.0,199.5
32.1,15.1,23.1,24.0,58.7,51.0,54.2,76,323.8,286.4,1.9
37.5,12.5,21.1,22.5,70.9,49.0,57.8,45,301.6,290.9,4.6
13.9,13.8,22.3,23.4,55.3,54.5,54.8,97,331.4,304.9,24.6
17.1,14.9,23.1,23.9,64.6,54.1,58.0,69,302.2,288.9,0.8
15.4,15.1,23.3,24.2,62.1,50.7,55.3,66,312.5,293.3,11.5
30.0,14.1,24.4,25.4,68.0,49.3,57.0,51,306.4,295.0,6.2
15.2,14.6,21.8,22.9,52.9,51.5,52.2,96,353.2,306.5,98.0
16.8,14.8,23.4,24.4,61.6,59.3,60.1,92,351.9,310.6,36.6
28.6,14.8,24.0,24.8,52.9,52.8,52.8,100,355.1,295.4,113.0
27.0,14.9,24.0,24.8,59.5,50.1,54.1,72,325.8,290.6,1.2
30.0,14.1,24.4,25.4,68.0,49.3,57.0,51,310.4,294.4,6.2
20.4,14.5,24.0,24.9,61.5,53.3,56.6,75,300.1,288.2,13.4
34.4,12.5,21.3,22.7,64.8,50.1,56.0,58,360.0,307.8,79.4
27.5,14.8,24.0,24.8,51.2,51.6,51.2,100,339.3,304.0,13.3
23.4,14.8,23.2,24.1,60.0,58.6,59.1,96,335.2,297.5,35.7
22.8,12.7,22.5,23.9,82.2,48.2,61.6,31,340.8,293.9,44.9
22.4,12.5,21.4,22.8,60.4,49.6,54.2,68,311.6,288.4,2.8
19.6,15.3,22.4,23.4,57.6,56.8,57.1,97,367.0,308.2,10.8
30.9,14.0,22.2,23.3,62.5,57.6,59.3,84,318.7,286.3,2.6
25.6,14.3,24.5,25.4,74.2,52.0,60.4,46,339.0,301.7,116.8
23.3,12.6,20.6,22.0,56.8,55.3,55.8,94,367.0,333.0,51.6
29.9,14.4,24.4,25.3,50.4,49.7,50.0,97,357.3,302.9,123.7
24.9,14.7,21.9,22.9,68.5,54.0,59.5,60,324.6,292.1,3.9
28.8,12.5,19.6,21.0,62.9,49.1,54.8,60,335.6,296.6,6.8
20.3,12.6,22.5,23.9,69.6,46.3,56.1,43,310.3,286.4,5.2
19.1,12.7,18.4,19.8,58.8,37.2,48.2,45,325.5,307.6,104.5
22.7,12.7,20.6,22.0,78.3,46.7,59.5,33,319.9,293.2,20.1
26.9,12.7,20.6,22.0,66.4,51.4,57.3,58,315.5,291.5,16.4
27.2,12.6,20.0,21.4,54.7,53.9,54.2,97,352.5,299.9,24.9
28.6,14.1,23.7,24.7,55.5,54.6,54.8,96,338.9,302.8,36.0
27.2,14.3,24.0,24.9,59.5,55.6,57.0,86,354.1,297.9,88.9
21.5,12.8,18.8,20.2,73.1,48.2,58.2,41,307.3,289.8,1.1
8.3,14.5,21.1,22.2,56.8,33.1,46.3,44,367.0,310.2,12.6
16.0,14.6,22.2,23.3,59.9,52.9,55.8,78,301.2,289.9,0.7
35.0,12.4,19.4,20.8,52.0,50.4,51.1,94,337.8,288.7,9.5
13.4,14.2,24.4,25.2,65.8,51.2,56.9,59,324.2,290.1,2.3
10.3,14.1,24.4,25.4,56.7,54.1,55.1,91,337.6,309.2,12.0
24.8,12.5,21.5,22.9,63.5,44.4,52.9,50,348.4,295.9,3.0
24.8,12.5,21.5,22.9,63.5,44.4,52.9,50,319.6,290.5,1.7
26.4,12.5,21.7,23.0,71.8,50.0,58.6,46,312.2,292.5,11.4
39.6,12.6,19.4,20.8,53.8,49.3,51.2,85,319.8,286.4,6.5
29.2,12.6,19.3,20.7,53.1,48.2,50.9,87,328.1,308.1,24.7
28.1,12.6,21.1,22.5,63.1,49.0,54.9,60,335.6,293.2,2.3
18.5,12.9,18.7,20.0,64.4,49.8,56.2,61,367.0,344.0,81.9
19.8,14.1,23.9,24.9,62.8,49.2,54.9,61,332.0,294.9,39.8
32.7,12.8,18.5,19.8,63.9,39.3,51.1,41,333.7,305.5,4.0
27.0,14.9,24.0,24.8,59.5,50.1,54.1,72,367.0,295.8,7.1
11.1,14.0,23.8,24.7,54.5,54.0,54.1,98,367.0,302.2,42.5
30.4,14.2,24.4,25.4,64.4,49.9,55.9,59,321.2,293.9,95.4
35.4,12.5,21.1,22.5,50.1,48.5,49.2,95,338.6,299.6,278.4
25.7,15.0,23.1,24.0,59.5,50.8,54.4,73,296.7,283.0,0.5
23.9,14.6,24.6,25.5,75.9,50.5,60.0,40,367.0,296.7,26.7
14.1,14.1,21.1,22.3,68.1,49.8,57.3,53,308.4,287.5,1.1
32.0,12.6,19.6,20.9,57.1,55.2,55.9,93,335.2,307.6,18.5
24.0,14.2,24.4,25.3,69.1,53.7,59.5,58,300.9,285.6,0.8
32.1,15.1,23.1,24.0,58.7,51.0,54.2,76,309.7,281.4,1.0
14.0,13.9,23.9,24.9,57.7,50.3,53.5,77,328.4,294.7,31.4
32.4,14.2,23.7,24.6,63.8,57.2,59.7,79,337.6,298.6,24.5
25.4,14.2,23.7,24.7,63.7,51.8,56.6,65,308.3,289.5,5.3
27.5,14.8,24.0,24.8,51.2,51.6,51.2,100,341.9,302.7,9.1
26.7,12.5,21.4,22.8,56.0,52.5,53.9,87,339.4,299.3,7.3
21.6,12.8,18.8,20.1,83.3,43.8,60.1,25,326.0,290.2,4.8
24.6,12.6,22.0,23.4,65.5,51.0,56.7,59,396.1,306.9,664.2
22.9,14.0,23.7,24.7,51.7,52.0,51.7,100,341.0,303.2,14.4
33.8,14.3,23.7,24.6,56.8,56.0,56.2,97,353.9,306.1,27.1
35.0,12.4,19.4,20.8,52.0,50.4,51.1,94,367.0,380.0,876.6
26.4,12.5,21.7,23.0,71.8,50.0,58.6,46,305.8,292.5,5.1
26.0,14.8,23.3,24.1,64.4,52.4,57.1,65,341.0,296.8,4.9
18.0,14.8,23.6,24.5,62.7,58.0,59.7,85,330.8,298.4,4.1
29.5,12.5,19.7,21.0,57.9,52.0,54.4,80,309.3,294.8,7.7
21.5,14.6,24.6,25.5,63.8,52.8,57.2,68,341.9,312.0,19.1
13.2,14.8,23.6,24.5,56.7,55.8,56.1,97,323.2,295.1,41.8
28.0,14.6,24.3,25.3,63.2,56.4,58.9,79,383.4,318.3,532.4
13.1,14.0,22.3,23.5,53.0,51.2,52.0,94,425.4,311.1,1391.8
19.6,13.8,23.8,24.8,69.4,57.4,61.7,66,349.0,306.7,246.8
26.2,14.6,24.7,25.5,68.5,51.8,58.3,55,313.3,297.5,18.0
35.8,12.6,19.4,20.8,60.4,45.8,52.3,59,311.5,286.8,6.2
26.7,12.5,21.4,22.8,56.0,52.5,53.9,87,352.8,302.1,10.6
27.6,14.8,24.0,24.8,57.1,54.5,55.5,91,341.9,311.5,11.4
23.9,12.8,19.0,20.4,45.1,45.2,45.1,100,319.2,282.4,26.9
16.0,12.9,18.8,20.1,71.6,37.8,53.8,29,313.7,292.4,3.8
19.8,14.7,23.2,24.0,60.6,51.3,55.2,71,300.5,290.3,0.5
25.8,12.5,21.4,22.8,50.5,48.9,49.6,94,310.1,287.7,10.3
7.6,14.5,21.1,22.3,53.5,37.7,46.1,57,367.0,310.2,12.6
23.0,12.5,21.8,23.1,65.4,53.2,58.3,66,345.1,308.8,14.9
23.6,14.5,24.6,25.3,69.4,51.9,58.6,53,307.9,295.3,6.4
23.7,12.5,21.1,22.5,57.8,57.4,57.5,99,352.4,309.7,7.5
21.0,12.8,18.8,20.2,79.6,47.2,60.2,32,301.0,287.7,1.1
19.8,14.7,23.2,24.0,60.6,51.3,55.2,71,301.4,289.9,0.6
17.1,12.6,18.3,19.6,61.5,45.7,53.1,58,346.3,316.9,10.5
36.1,14.7,24.0,24.8,57.3,53.9,55.3,89,351.4,300.5,425.5
25.6,14.8,23.5,24.4,55.6,53.9,54.6,94,300.3,289.2,6.1
26.0,14.8,23.3,24.1,64.4,52.4,57.1,65,319.1,292.6,1.4
18.0,14.8,23.6,24.5,62.7,58.0,59.7,85,345.3,303.0,208.4
29.9,14.4,24.4,25.3,50.4,49.7,50.0,97,361.2,306.0,137.3
24.4,12.5,22.0,23.4,60.3,51.8,55.4,74,337.6,309.2,12.0
20.3,12.6,22.5,23.9,69.6,46.3,56.1,43,350.7,292.9,12.1
21.5,12.8,18.8,20.2,73.1,48.2,58.2,41,313.1,288.4,0.9
13.4,14.2,24.4,25.2,65.8,51.2,56.9,59,305.6,292.9,5.2
17.4,12.7,17.9,19.2,63.0,31.0,48.0,31,367.0,310.2,12.6
23.3,12.6,20.6,22.0,56.8,55.3,55.8,94,347.4,309.9,5.3
26.6,14.5,24.0,24.8,55.9,49.9,52.5,80,322.1,289.8,3.6
24.8,12.5,21.5,22.9,63.5,44.4,52.9,50,343.6,310.5,11.6
20.4,14.9,23.6,24.6,60.5,58.5,59.3,93,332.4,303.6,6.3
24.4,14.4,24.4,25.3,64.6,51.5,56.9,63,311.7,300.3,1.8
35.2,14.8,24.0,24.8,54.8,53.8,54.2,96,354.4,319.7,32.7
11.6,14.4,21.8,23.1,66.1,51.2,57.3,59,310.9,288.8,13.3
31.2,12.5,21.6,23.0,57.3,53.4,55.0,87,367.0,301.3,54.3
18.3,14.8,21.9,23.0,59.8,52.2,55.2,75,347.5,289.6,17.8
20.0,14.5,24.6,25.5,56.6,55.6,55.9,96,344.9,314.5,27.1
27.9,12.3,19.9,21.3,54.7,53.6,54.1,96,407.1,307.9,2655.2
10.9,14.0,22.7,23.8,54.5,54.1,54.2,99,353.3,300.5,236.6
27.8,12.6,20.3,21.7,52.0,52.6,52.0,100,355.6,302.9,207.8
24.6,14.8,22.8,23.7,57.3,56.2,56.6,96,349.3,307.3,12.0
26.4,12.5,22.1,23.5,72.8,49.2,58.6,43,340.5,298.3,9.0
10.7,14.0,22.2,23.3,65.4,54.4,58.7,68,298.6,288.3,1.1
22.5,14.1,23.7,24.7,64.8,53.5,58.1,68,356.4,296.7,11.0
27.5,14.8,21.9,22.9,67.0,55.5,59.8,66,392.7,312.9,521.4
31.9,14.2,23.7,24.8,64.4,54.9,58.6,72,301.6,290.9,4.6
11.0,14.0,23.8,24.8,56.5,55.6,55.9,97,367.0,302.2,42.5
21.1,12.6,20.0,21.4,71.3,49.2,58.0,45,306.4,291.8,3.2
33.9,12.8,18.5,19.9,73.7,47.1,58.0,39,298.8,285.8,0.7
33.8,14.3,23.7,24.6,56.8,56.0,56.2,97,344.5,302.3,82.3
16.2,13.8,22.7,23.9,68.7,52.6,59.1,57,300.1,286.9,1.0
7.0,14.2,21.4,22.6,67.1,44.8,54.6,45,313.2,292.1,11.6
11.7,14.3,23.9,24.9,53.1,52.2,52.6,98,334.8,296.2,48.7
17.3,12.6,17.9,19.2,76.3,39.3,56.1,27,367.0,310.2,12.6
21.7,12.5,21.7,23.1,59.3,52.5,55.5,80,347.2,309.1,16.4
24.4,14.4,24.4,25.3,64.6,51.5,56.9,63,313.7,284.3,0.8
13.2,14.8,23.6,24.5,56.7,55.8,56.1,97,315.4,294.9,25.3
12.2,12.6,20.9,22.3,55.8,54.0,54.9,95,352.6,302.3,13.4
25.6,12.5,21.9,23.3,64.7,54.4,58.2,69,355.4,300.3,577.7
19.3,12.5,21.9,23.2,59.9,50.9,54.8,73,345.9,303.6,6.0
24.2,12.5,22.1,23.5,60.6,50.1,54.5,68,367.0,298.7,26.7
26.7,12.5,21.4,22.8,56.0,52.5,53.9,87,339.5,300.4,5.3
25.4,14.2,23.7,24.7,63.7,51.8,56.6,65,302.7,287.7,2.1
36.2,12.7,18.1,19.5,41.5,40.1,40.8,95,367.0,310.2,12.6
27.0,12.5,22.1,23.5,85.3,46.6,61.9,26,320.2,295.1,5.0
24.3,13.8,23.8,24.8,68.5,50.9,57.8,53,306.1,287.6,1.4
19.8,14.7,23.2,24.0,60.6,51.3,55.2,71,307.0,291.0,0.9
34.2,14.1,24.4,25.3,53.9,52.1,52.8,93,320.6,305.3,89.1
17.8,12.5,21.0,22.4,63.9,50.8,56.1,62,317.4,289.9,2.7
26.0,14.5,24.6,25.4,74.3,50.1,59.3,42,326.9,297.1,75.9
17.9,12.9,18.7,20.0,63.1,49.9,55.5,63,367.0,301.7,66.4
18.5,14.7,23.2,24.0,50.0,49.3,49.6,98,305.4,292.0,6.2
20.9,12.6,20.2,21.6,55.4,50.9,52.8,85,367.0,359.0,199.5
28.8,12.7,18.2,19.6,57.9,47.9,52.2,69,333.8,302.3,3.2
30.9,14.8,21.9,23.0,76.6,50.2,60.2,39,302.0,291.1,0.8
21.6,12.8,18.8,20.1,83.3,43.8,60.1,25,306.1,291.5,1.0
27.9,12.5,22.0,23.4,88.2,48.2,63.6,25,306.3,295.3,8.2
24.3,14.2,22.0,23.1,68.2,50.4,57.8,54,297.4,282.7,0.6
19.8,14.7,23.2,24.0,60.6,51.3,55.2,71,334.2,294.6,6.2
19.6,14.2,21.5,22.6,53.6,50.0,51.6,88,339.7,302.5,7.9
19.7,12.8,19.2,20.6,58.6,56.8,57.4,94,369.0,312.7,108.3
