SurfaceWindGustsMph,ZeroToTenLiquidSoilMoisturePercent,TenToFortyLiquidSoilMoisturePercent,FortyToOneHundredLiquidSoilMoisturePercent,SurfaceTemperatureFahrenheit,SurfaceDewpointTemperatureFahrenheit,SurfaceWetBulbTemperatureFahrenheit,RelativeHumidityPercent,brightness,bright_t31,frp
26.6,14.5,24.0,24.8,55.9,49.9,52.5,80,323.4,290.3,2.8
26.2,14.2,21.6,22.6,61.1,49.9,54.6,67,312.6,280.9,39.8
33.7,12.6,20.4,21.8,55.2,49.8,52.2,82,349.7,305.0,63.9
15.8,12.7,19.2,20.6,60.7,54.0,56.7,79,306.2,288.9,1.6
13.4,14.2,24.4,25.2,65.8,51.2,56.9,59,367.0,305.7,9.3
16.9,15.2,22.4,23.4,56.1,56.2,56.0,100,367.0,314.8,20.3
17.4,12.3,19.8,21.2,55.9,55.1,55.4,97,367.0,380.0,341.1
26.4,12.5,22.1,23.5,72.8,49.2,58.6,43,330.1,295.8,8.6
18.0,12.9,19.0,20.4,58.8,50.9,54.2,75,310.3,286.6,2.2
16.7,12.6,20.7,22.1,65.8,49.2,56.1,55,307.1,288.7,0.7
24.0,12.5,22.3,23.7,88.5,42.7,61.6,20,338.0,301.6,9.1
20.0,14.9,23.1,23.9,60.2,58.2,58.9,93,367.0,300.3,25.0
26.0,14.5,24.6,25.4,74.3,50.1,59.3,42,310.8,294.7,8.9
16.7,12.6,20.7,22.1,65.8,49.2,56.1,55,304.7,290.9,21.6
23.6,14.5,24.6,25.3,69.4,51.9,58.6,53,309.0,291.8,4.5
24.2,14.3,23.9,24.9,57.3,54.6,55.5,90,360.0,307.8,79.4
29.8,12.6,19.3,20.7,68.7,43.4,54.6,40,301.4,287.1,5.7
10.9,14.1,24.6,25.5,70.3,50.5,58.6,50,311.1,296.7,10.3
21.5,14.6,24.6,25.5,63.8,52.8,57.2,68,330.7,300.7,6.7
24.8,12.5,21.5,22.9,63.5,44.4,52.9,50,319.1,292.9,3.7
25.4,14.2,23.7,24.7,63.7,51.8,56.6,65,321.1,292.4,8.3
21.5,12.8,18.8,20.2,73.1,48.2,58.2,41,340.1,294.5,2.8
29.8,12.6,21.2,22.6,68.2,45.6,55.2,44,342.9,312.2,64.3
25.0,14.0,23.8,24.7,61.3,58.2,59.4,90,342.0,302.5,9.9
11.2,13.9,22.5,23.7,55.5,55.2,55.3,99,367.0,299.2,22.2
33.8,14.3,23.7,24.6,56.8,56.0,56.2,97,347.8,301.7,11.8
29.0,13.9,22.4,23.4,62.4,54.3,57.5,75,300.0,289.9,1.4
43.7,14.9,21.7,22.8,58.7,51.2,54.3,77,317.3,294.0,62.0
27.5,14.8,24.0,24.8,51.2,51.6,51.2,100,367.0,313.4,63.4
26.2,14.6,24.7,25.5,68.5,51.8,58.3,55,356.2,304.4,10.5
28.1,12.6,21.1,22.5,63.1,49.0,54.9,60,318.3,287.8,1.7
24.7,12.6,20.5,21.8,59.2,51.1,54.5,75,303.7,291.7,5.7
15.7,15.1,23.3,24.2,62.4,57.5,59.3,84,330.6,298.6,47.9
5.3,14.2,21.4,22.5,56.1,53.2,54.1,89,316.9,292.0,1.7
16.5,14.9,23.4,24.4,66.6,54.1,58.9,64,315.0,293.8,2.9
17.0,12.9,19.1,20.5,54.0,51.2,52.4,90,367.0,331.8,172.2
26.0,14.5,24.6,25.4,74.3,50.1,59.3,42,312.7,294.9,2.3
34.1,14.5,24.0,24.8,56.9,54.6,55.4,91,341.5,296.9,9.5
17.5,14.6,21.8,22.9,56.7,50.1,52.9,79,319.2,282.4,26.9
21.5,14.8,23.6,24.5,68.7,53.5,59.3,58,314.5,293.9,2.6
27.0,14.9,24.0,24.8,59.5,50.1,54.1,72,301.4,288.4,1.4
49.7,12.8,18.6,20.0,51.0,48.9,49.8,92,356.4,296.7,15.0
27.8,15.0,23.0,24.0,64.5,50.2,56.1,60,306.1,286.8,2.0
33.8,14.3,23.7,24.6,56.8,56.0,56.2,97,337.0,299.5,6.4
20.3,13.9,22.6,23.8,67.2,56.3,60.4,68,295.3,284.9,0.8
25.4,14.2,23.7,24.7,63.7,51.8,56.6,65,332.1,300.4,12.0
22.6,12.8,18.8,20.2,55.6,42.7,48.8,61,325.6,302.9,14.0
33.9,12.8,18.5,19.9,73.7,47.1,58.0,39,299.7,286.7,0.7
26.0,14.8,23.3,24.1,64.4,52.4,57.1,65,305.7,292.3,1.0
15.5,14.0,22.4,23.5,54.6,52.0,53.1,91,367.0,298.1,51.8
21.5,14.6,24.6,25.5,63.8,52.8,57.2,68,341.3,312.0,37.0
13.4,14.1,23.7,24.7,52.0,51.1,51.5,97,327.0,304.7,44.3
22.0,12.5,21.7,23.1,68.2,47.5,56.2,47,350.0,295.6,9.0
14.2,13.9,23.2,24.3,60.7,55.2,57.4,82,327.5,298.7,46.2
32.9,14.9,21.8,22.9,58.4,50.0,53.5,74,300.7,280.6,1.3
21.6,12.8,18.8,20.1,83.3,43.8,60.1,25,303.5,291.4,2.0
28.5,14.4,24.0,24.9,56.7,55.7,56.1,96,326.0,304.0,28.0
20.3,12.6,22.5,23.9,69.6,46.3,56.1,43,314.7,295.7,6.0
27.3,14.6,24.6,25.5,59.0,49.5,53.5,71,310.8,295.9,10.9
23.5,12.5,22.5,23.9,58.9,53.2,55.3,81,335.3,305.0,13.2
27.0,14.9,24.0,24.8,59.5,50.1,54.1,72,309.5,289.4,0.7
22.6,15.1,23.2,24.1,60.6,50.7,54.9,70,311.6,292.9,1.4
24.0,14.2,24.4,25.3,69.1,53.7,59.5,58,327.6,292.9,4.3
13.4,14.2,24.4,25.2,65.8,51.2,56.9,59,316.7,297.1,4.4
23.8,14.8,23.5,24.4,65.1,53.0,57.7,65,322.5,288.9,13.0
27.0,14.9,24.0,24.8,59.5,50.1,54.1,72,367.0,295.8,6.8
20.3,12.6,22.5,23.9,69.6,46.3,56.1,43,312.3,295.1,2.6
44.2,12.9,18.6,19.9,72.7,37.0,53.8,27,297.3,279.0,1.4
17.0,14.1,24.7,25.5,75.3,50.2,60.7,43,338.0,301.6,9.1
34.7,12.7,18.1,19.5,40.5,39.6,40.0,96,367.0,310.2,12.6
20.0,14.5,24.6,25.5,56.6,55.6,55.9,96,344.5,299.0,10.4
31.3,13.9,22.3,23.4,70.9,54.0,60.7,56,319.6,293.7,1.6
16.4,13.9,22.4,23.4,54.9,54.8,54.8,100,345.4,301.1,5.4
27.2,12.7,18.5,19.8,79.7,46.3,59.9,31,299.7,286.7,0.7
32.1,15.1,23.1,24.0,58.7,51.0,54.2,76,335.6,286.9,2.6
16.7,12.6,20.7,22.1,65.8,49.2,56.1,55,307.3,291.2,2.0
24.8,12.5,21.5,22.9,63.5,44.4,52.9,50,329.8,294.1,40.3
30.9,14.8,21.9,23.0,76.6,50.2,60.2,39,328.4,294.6,3.8
13.3,12.6,18.3,19.6,57.5,44.6,50.5,62,346.3,316.9,10.5
20.4,14.5,24.0,24.9,61.5,53.3,56.6,75,344.8,289.7,135.9
20.1,14.7,23.2,24.0,63.6,50.9,56.0,63,307.5,290.1,21.0
24.8,12.8,18.8,20.2,55.0,48.0,52.3,83,325.6,302.9,14.0
26.2,14.6,24.7,25.5,68.5,51.8,58.3,55,330.3,296.7,4.3
14.0,13.9,22.8,24.0,59.1,57.1,57.7,92,368.6,307.4,108.2
24.4,14.4,24.4,25.3,64.6,51.5,56.9,63,335.0,288.6,2.2
24.9,14.7,21.9,22.9,68.5,54.0,59.5,60,338.6,290.8,3.1
15.8,12.7,19.2,20.6,60.7,54.0,56.7,79,301.4,287.5,1.4
19.4,14.8,23.4,24.3,68.7,55.2,60.2,62,337.1,298.5,4.5
16.0,13.8,23.9,24.9,67.6,49.7,56.9,52,314.6,288.6,4.1
13.0,12.8,18.8,20.2,57.4,50.0,53.3,77,367.9,306.4,99.6
28.7,12.6,19.4,20.8,59.6,47.6,52.8,64,425.4,311.1,1391.8
18.1,14.7,23.7,24.6,68.5,58.0,61.8,69,336.3,308.6,27.7
30.0,14.1,24.4,25.4,68.0,49.3,57.0,51,327.4,297.3,5.8
36.1,14.7,24.0,24.8,57.3,53.9,55.3,89,367.0,303.7,21.9
26.2,14.6,24.7,25.5,68.5,51.8,58.3,55,337.9,295.8,10.2
24.9,14.9,23.7,24.6,60.4,52.9,55.9,76,302.4,291.1,2.7
19.6,15.3,22.4,23.4,62.0,58.2,59.6,88,316.5,302.9,60.1
24.4,12.5,22.2,23.5,61.4,48.2,53.9,62,367.0,298.7,26.7
12.5,14.0,22.4,23.5,52.0,50.5,51.2,95,425.4,311.1,1391.8
22.0,12.5,21.7,23.1,68.2,47.5,56.2,47,317.9,292.4,3.5
35.0,12.4,19.4,20.8,52.0,50.4,51.1,94,340.4,291.7,76.3
22.0,12.5,21.7,23.1,68.2,47.5,56.2,47,310.0,292.5,1.9
36.1,12.4,19.4,20.8,54.3,51.2,52.5,89,367.0,304.0,21.6
24.9,14.7,21.9,22.9,68.5,54.0,59.5,60,302.3,290.9,1.1
21.9,12.8,18.8,20.2,53.0,51.3,52.0,94,352.8,309.0,14.9
21.5,14.6,24.6,25.5,63.8,52.8,57.2,68,363.8,313.8,144.6
25.4,14.2,23.7,24.7,63.7,51.8,56.6,65,324.3,293.9,5.1
21.1,14.6,22.2,23.0,54.4,51.6,52.8,90,345.7,307.0,59.8
35.2,14.8,24.0,24.8,54.8,53.8,54.2,96,353.6,309.8,27.9
31.3,12.5,21.6,23.0,64.4,53.1,57.5,66,341.3,297.9,8.5
30.9,14.8,21.9,23.0,76.6,50.2,60.2,39,329.6,295.7,3.4
13.6,14.3,21.8,23.0,79.8,48.4,61.6,35,327.4,292.3,6.0
23.9,14.6,24.6,25.5,75.9,50.5,60.0,40,312.4,292.5,4.0
19.0,14.8,23.6,24.5,74.1,56.2,62.6,53,350.7,305.7,77.2
22.8,12.6,19.5,20.9,49.4,48.8,49.0,98,329.2,304.2,19.6
20.4,12.3,19.9,21.2,73.7,47.7,58.4,40,321.1,291.6,20.7
10.3,14.1,22.7,23.8,55.6,54.9,55.2,98,353.3,300.5,236.6
30.3,12.5,22.1,23.5,74.7,47.8,58.7,38,316.4,296.8,26.1
35.2,14.8,24.0,24.8,54.8,53.8,54.2,96,346.1,308.6,48.9
25.4,14.2,23.7,24.7,63.7,51.8,56.6,65,345.6,297.4,8.7
23.4,14.7,23.1,24.1,66.4,59.3,61.7,78,367.0,298.4,39.5
33.3,12.6,20.4,21.8,61.1,50.9,55.6,71,335.4,301.3,10.1
15.7,14.6,21.7,22.9,64.0,51.7,56.8,65,298.2,285.6,1.5
23.8,14.8,23.5,24.4,65.1,53.0,57.7,65,308.0,289.0,35.0
33.8,14.3,23.7,24.6,56.8,56.0,56.2,97,355.5,314.4,18.0
33.3,12.6,20.4,21.8,61.1,50.9,55.6,71,335.5,303.6,13.3
20.0,14.9,23.1,23.9,60.2,58.2,58.9,93,332.1,298.9,11.4
20.5,12.9,19.0,20.4,77.4,44.6,58.5,32,308.7,290.2,1.0
21.1,14.6,22.2,23.0,54.4,51.6,52.8,90,350.4,325.7,78.2
24.4,14.4,24.4,25.3,64.6,51.5,56.9,63,310.4,296.8,14.7
47.0,14.9,21.7,22.8,58.3,50.6,53.8,76,341.5,285.0,3.9
33.7,12.6,20.4,21.8,55.2,49.8,52.2,82,355.0,304.3,11.5
27.6,14.8,24.0,24.8,57.1,54.5,55.5,91,351.3,300.3,9.7
24.4,14.4,24.4,25.3,64.6,51.5,56.9,63,430.3,313.5,491.4
13.0,12.4,19.7,21.1,59.5,55.1,56.7,85,330.6,298.6,47.9
25.8,14.8,23.6,24.5,67.6,51.9,57.9,57,329.2,292.7,2.4
27.2,12.6,20.0,21.4,54.7,53.9,54.2,97,348.8,294.2,8.6
26.2,14.6,24.7,25.5,68.5,51.8,58.3,55,319.4,295.7,5.3
21.9,14.0,22.3,23.5,57.4,51.7,54.0,81,356.7,303.9,180.7
29.0,14.6,23.5,24.4,61.6,58.7,59.7,91,331.1,295.5,2.4
18.2,12.4,19.8,21.2,61.7,49.2,54.4,63,318.9,300.0,47.9
42.6,14.8,21.7,22.9,54.8,49.9,52.0,84,367.0,328.3,117.5
25.6,14.5,22.2,23.3,62.1,51.9,56.1,70,305.2,289.8,8.7
23.6,14.5,24.6,25.3,69.4,51.9,58.6,53,322.9,296.3,4.6
15.7,14.1,21.0,22.2,56.1,48.9,52.0,77,367.0,310.2,12.6
24.8,12.5,21.5,22.9,63.5,44.4,52.9,50,304.2,292.9,2.0
33.8,14.3,23.7,24.6,56.8,56.0,56.2,97,344.8,305.2,134.9
30.9,12.5,21.5,22.9,50.7,47.0,49.0,89,377.3,299.3,571.0
12.1,14.1,23.8,24.7,50.2,49.2,49.6,97,367.0,301.3,54.3
30.0,14.1,24.4,25.4,68.0,49.3,57.0,51,353.3,294.8,10.3
26.5,12.9,18.7,20.0,76.5,49.8,60.2,39,317.6,289.0,73.5
25.0,14.9,23.6,24.5,58.6,51.7,54.6,77,309.8,292.0,14.6
27.0,12.6,22.0,23.4,62.1,51.0,55.6,67,337.6,309.2,12.0
15.5,12.7,18.3,19.7,56.8,47.0,53.1,79,341.3,311.3,47.0
29.1,14.9,21.8,22.9,62.2,55.3,58.0,79,352.7,292.4,27.0
28.0,14.6,24.3,25.3,63.2,56.4,58.9,79,338.3,299.3,113.2
24.6,12.6,22.0,23.4,65.5,51.0,56.7,59,367.0,312.2,27.7
24.8,12.5,21.5,22.9,63.5,44.4,52.9,50,325.7,293.6,35.1
15.8,12.7,19.2,20.6,60.7,54.0,56.7,79,306.7,289.3,1.1
20.3,12.6,22.5,23.9,69.6,46.3,56.1,43,306.2,292.9,4.5
19.6,15.3,22.4,23.4,57.6,56.8,57.1,97,367.0,300.4,10.8
13.7,14.5,21.5,22.6,66.1,55.7,59.5,69,367.0,309.5,22.4
17.3,14.8,21.9,22.9,56.5,53.6,54.9,91,367.0,308.0,26.0
35.0,12.4,19.4,20.8,52.0,50.4,51.1,94,332.7,297.9,4.3
6.8,14.2,23.3,24.4,56.3,54.9,55.4,95,313.9,293.9,67.9
15.4,15.1,23.3,24.2,62.1,50.7,55.3,66,323.9,292.5,2.4
19.8,15.3,22.4,23.4,59.3,57.9,58.4,95,367.0,306.4,31.9
5.1,14.3,21.4,22.5,55.0,50.2,52.3,85,346.3,316.9,10.5
23.5,14.2,24.3,25.2,58.5,57.3,57.8,96,367.0,335.8,226.6
24.4,14.4,24.4,25.3,64.6,51.5,56.9,63,354.5,307.9,17.8
26.7,12.5,21.4,22.8,56.0,52.5,53.9,87,362.4,302.8,184.4
33.8,14.3,23.7,24.6,56.8,56.0,56.2,97,340.3,302.1,114.9
15.0,14.7,23.6,24.5,57.7,52.8,54.8,83,312.5,288.4,1.2
21.9,14.0,22.3,23.5,57.4,51.7,54.0,81,333.6,299.6,17.3
36.1,14.7,24.0,24.8,57.3,53.9,55.3,89,336.9,299.7,12.9
19.1,14.7,21.9,22.9,55.9,54.1,54.9,94,304.9,292.3,8.7
35.4,12.5,21.1,22.5,50.1,48.5,49.2,95,359.6,305.6,591.3
31.8,12.6,20.3,21.7,63.9,49.4,55.3,59,314.1,292.2,48.5
16.8,14.5,24.6,25.5,55.0,50.1,52.0,83,344.4,299.4,42.3
26.0,14.5,24.6,25.4,74.3,50.1,59.3,42,355.5,296.7,8.2
26.4,12.5,22.1,23.5,72.8,49.2,58.6,43,346.3,302.3,12.0
24.6,12.6,22.0,23.4,65.5,51.0,56.7,59,343.0,305.7,27.7
16.9,15.2,22.4,23.4,56.1,56.2,56.0,100,333.4,307.7,10.5
36.1,12.4,19.4,20.8,54.3,51.2,52.5,89,367.0,299.7,10.6
25.4,15.1,22.6,23.5,52.5,51.3,51.8,96,340.9,302.0,7.3
15.4,15.1,23.3,24.2,62.1,50.7,55.3,66,310.3,291.3,0.8
26.0,12.9,19.0,20.3,47.7,44.7,46.3,91,336.1,294.3,6.6
24.6,12.6,22.0,23.4,65.5,51.0,56.7,59,355.7,311.2,6.7
24.6,12.6,22.0,23.4,65.5,51.0,56.7,59,367.0,338.5,252.9
11.9,12.7,18.3,19.7,89.2,29.3,57.8,11,316.9,292.0,1.7
17.0,14.3,22.7,23.8,66.8,56.2,60.2,69,303.5,290.9,13.5
24.2,15.5,22.7,23.7,58.0,54.6,55.9,88,302.7,289.1,0.8
18.3,14.8,21.9,23.0,59.8,52.2,55.2,75,336.8,305.8,184.3
33.5,13.4,18.1,19.4,70.0,37.9,53.0,31,367.0,310.2,12.6
19.4,14.8,23.4,24.3,68.7,55.2,60.2,62,326.8,297.9,43.4
20.1,12.5,21.0,22.4,54.0,53.9,54.0,100,316.3,299.4,26.9
13.2,15.0,22.5,23.4,56.5,54.6,55.3,93,353.4,309.8,10.5
18.5,14.7,23.2,24.0,50.0,49.3,49.6,98,312.3,290.1,11.6
21.5,14.6,22.2,23.0,82.6,44.8,59.9,25,322.3,291.7,1.6
20.4,14.9,23.6,24.6,60.5,58.5,59.3,93,331.6,302.3,10.3
28.1,12.6,21.1,22.5,63.1,49.0,54.9,60,350.8,293.6,4.6
23.2,14.9,23.3,24.2,58.7,57.0,57.5,94,319.2,298.7,78.7
27.0,14.9,24.0,24.8,59.5,50.1,54.1,72,367.0,293.8,4.5
35.0,12.4,19.4,20.8,52.0,50.4,51.1,94,367.0,299.3,27.8
17.5,15.2,22.4,23.4,58.4,57.5,57.8,97,349.9,302.8,12.7
11.4,14.6,21.7,23.0,52.9,52.3,52.6,98,339.1,301.1,148.4
20.0,14.7,21.2,22.4,54.0,50.8,52.2,89,367.0,310.2,12.6
28.4,15.0,24.0,24.8,56.5,51.1,53.4,82,342.9,292.8,12.9
35.8,13.4,18.1,19.4,60.1,43.8,51.2,55,367.0,310.2,12.6
17.0,14.1,21.6,22.6,52.2,49.8,50.8,92,318.2,298.0,18.2
16.0,13.8,23.9,24.9,67.6,49.7,56.9,52,336.1,293.1,10.6
26.4,12.5,22.1,23.5,72.8,49.2,58.6,43,331.2,295.3,3.7
27.5,12.9,18.8,20.1,52.9,45.0,49.4,79,311.2,294.7,18.1
33.3,12.6,20.4,21.8,61.1,50.9,55.6,71,367.0,304.1,20.0
24.8,12.5,21.5,22.9,63.5,44.4,52.9,50,344.0,302.9,8.9
21.5,14.6,24.6,25.5,63.8,52.8,57.2,68,337.0,308.6,42.7
23.7,12.6,21.0,22.4,66.4,51.9,57.6,59,300.9,290.5,0.7
21.1,12.6,20.0,21.4,71.3,49.2,58.0,45,339.9,295.9,8.2
29.9,15.2,22.2,23.3,56.0,53.4,54.5,91,343.9,289.2,80.1
24.9,14.7,21.9,22.9,68.5,54.0,59.5,60,301.4,288.7,1.9
24.8,12.5,21.5,22.9,63.5,44.4,52.9,50,342.7,288.4,6.1
36.1,12.4,19.4,20.8,54.3,51.2,52.5,89,352.8,295.7,21.6
24.6,12.6,22.0,23.4,65.5,51.0,56.7,59,367.0,298.7,15.2
16.0,14.4,24.0,24.9,59.4,49.7,53.9,71,309.6,289.4,27.3
24.8,12.5,21.5,22.9,63.5,44.4,52.9,50,301.6,288.7,0.6
23.2,12.5,22.3,23.6,80.0,45.1,59.5,29,425.2,320.2,795.2
29.9,14.4,24.4,25.3,50.4,49.7,50.0,97,357.8,298.7,124.3
24.8,12.5,21.5,22.9,63.5,44.4,52.9,50,344.6,289.6,9.0
24.0,14.1,23.7,24.7,58.8,53.5,55.7,82,313.8,291.2,5.4
23.1,15.1,23.1,24.0,52.4,50.5,51.3,93,367.0,297.6,42.4
33.7,12.6,20.4,21.8,55.2,49.8,52.2,82,343.2,297.5,2.8
27.1,14.5,22.2,23.3,63.8,51.6,56.7,66,305.2,289.8,8.7
20.8,12.9,19.1,20.5,70.3,48.1,57.2,45,324.8,292.3,2.0
26.0,14.5,24.6,25.4,74.3,50.1,59.3,42,345.4,295.1,8.4
31.5,14.9,22.2,23.2,64.9,53.8,58.1,67,309.9,285.6,2.6
25.8,14.8,23.6,24.5,67.6,51.9,57.9,57,331.1,292.0,1.6
35.4,14.1,24.4,25.3,56.5,53.1,54.4,88,367.0,380.0,306.1
24.0,14.2,24.4,25.3,69.1,53.7,59.5,58,338.4,296.4,5.9
17.6,14.2,22.8,23.9,66.1,52.8,58.2,63,322.9,294.6,72.1
23.4,14.7,24.3,25.3,52.9,51.7,52.3,97,327.6,296.3,54.2
15.8,14.1,21.0,22.2,50.9,47.2,49.0,88,367.0,310.2,12.6
36.1,12.4,19.4,20.8,54.3,51.2,52.5,89,208.0,322.4,138.5
22.6,14.2,21.7,22.7,70.7,51.7,59.3,52,299.7,286.7,0.7
30.6,15.5,22.8,23.7,60.0,51.4,55.0,74,334.8,290.3,35.0
35.4,14.1,24.4,25.3,56.5,53.1,54.4,88,352.7,304.0,17.0
21.9,14.6,23.8,24.6,57.4,55.9,56.4,94,339.2,304.3,37.9
28.1,12.5,21.2,22.6,52.0,50.6,51.1,94,351.6,312.3,56.4
19.7,12.8,19.2,20.6,58.6,56.8,57.4,94,363.4,302.5,94.7
43.6,14.8,21.8,22.9,56.9,49.0,52.4,75,388.5,299.5,256.7
24.8,12.5,21.5,22.9,63.5,44.4,52.9,50,345.7,293.7,8.5
18.3,14.8,21.9,23.0,59.8,52.2,55.2,75,367.0,302.7,134.2
33.9,12.8,18.5,19.9,73.7,47.1,58.0,39,296.9,285.6,0.9
16.8,14.8,23.4,24.4,61.6,59.3,60.1,92,341.8,304.3,17.8
20.3,12.6,22.5,23.9,69.6,46.3,56.1,43,335.5,299.7,6.7
21.1,14.7,23.2,24.0,59.9,56.2,57.6,88,341.9,302.5,78.9
20.1,14.1,23.3,24.3,74.6,52.3,61.2,47,314.6,291.8,4.1
20.6,15.0,22.5,23.4,68.6,51.9,58.4,55,306.9,290.2,1.9
39.9,14.8,22.3,23.2,57.1,51.4,53.8,81,342.3,294.4,4.8
24.4,12.6,20.5,21.9,71.7,54.1,60.6,54,319.9,293.2,20.1
26.2,14.1,21.0,22.2,54.8,44.2,49.1,67,298.2,286.7,0.7
23.1,15.1,23.1,24.0,52.4,50.5,51.3,93,355.6,295.2,42.4
13.2,15.0,22.5,23.4,56.5,54.6,55.3,93,351.2,318.7,82.2
23.8,14.8,23.5,24.4,65.1,53.0,57.7,65,312.0,291.3,1.9
24.4,14.4,24.4,25.3,64.6,51.5,56.9,63,329.5,301.7,2.8
18.3,12.6,20.8,22.2,56.5,53.1,54.7,90,355.6,306.8,192.2
18.5,14.7,23.2,24.0,50.0,49.3,49.6,98,306.8,292.3,7.7
24.4,14.4,24.4,25.3,64.6,51.5,56.9,63,315.3,284.6,1.6
23.7,12.6,21.0,22.4,66.4,51.9,57.6,59,305.0,291.7,2.1
25.8,14.8,23.6,24.5,67.6,51.9,57.9,57,331.1,294.6,2.5
27.3,14.6,24.6,25.5,59.0,49.5,53.5,71,331.6,297.4,35.2
19.4,14.8,23.4,24.3,68.7,55.2,60.2,62,310.8,293.5,16.4
28.5,15.2,22.2,23.3,57.6,54.3,55.6,89,323.9,302.6,29.5
28.1,12.6,21.1,22.5,63.1,49.0,54.9,60,348.3,297.0,3.3
20.0,14.5,24.6,25.5,56.6,55.6,55.9,96,331.4,300.7,9.3
23.1,15.1,23.1,24.0,52.4,50.5,51.3,93,341.9,302.8,125.8
24.3,13.8,23.8,24.8,68.5,50.9,57.8,53,317.9,288.7,2.7
18.5,12.4,19.8,21.2,52.9,51.1,51.9,94,318.9,300.0,47.9
26.1,14.2,24.4,25.2,67.0,57.2,60.7,71,340.9,301.8,312.3
23.6,14.5,24.6,25.3,69.4,51.9,58.6,53,330.9,296.5,5.2
19.4,14.8,23.4,24.3,68.7,55.2,60.2,62,321.7,296.8,1.3
16.7,14.0,22.3,23.5,52.5,50.4,51.3,92,353.4,286.3,9.5
27.6,14.8,24.0,24.8,57.1,54.5,55.5,91,344.5,302.5,4.3
27.0,14.9,24.0,24.8,59.5,50.1,54.1,72,367.0,300.7,8.9
19.8,14.8,23.6,24.6,66.4,51.4,57.3,58,334.8,291.9,5.2
14.4,14.0,21.7,22.8,64.7,53.6,57.9,67,314.1,286.9,14.5
24.2,14.7,22.8,23.7,58.2,55.9,56.8,92,338.8,299.1,9.4
31.3,12.7,19.6,20.9,56.6,55.1,55.6,95,346.5,310.5,15.8
22.8,12.9,19.0,20.4,52.9,50.4,51.4,91,319.2,282.4,26.9
17.1,12.7,19.3,20.6,80.6,38.4,57.6,23,300.4,290.3,11.6
36.1,14.7,24.0,24.8,57.3,53.9,55.3,89,367.0,369.4,758.2
13.6,13.9,22.5,23.7,71.9,53.0,60.5,53,338.6,294.3,4.3
23.4,14.7,24.3,25.3,52.9,51.7,52.3,97,316.3,295.2,29.2
16.0,13.8,23.9,24.9,67.6,49.7,56.9,52,320.2,296.6,3.4
19.3,14.6,21.2,22.4,50.2,46.1,48.1,87,367.0,310.2,12.6
35.2,14.8,24.0,24.8,54.8,53.8,54.2,96,351.6,308.5,10.6
13.4,14.2,24.4,25.2,65.8,51.2,56.9,59,346.9,294.8,3.5
16.0,13.8,23.9,24.9,67.6,49.7,56.9,52,346.1,301.3,9.4
15.4,15.1,23.3,24.2,62.1,50.7,55.3,66,303.9,291.3,5.7
28.1,12.6,21.1,22.5,63.1,49.0,54.9,60,345.7,295.5,12.0
24.0,14.2,24.4,25.3,69.1,53.7,59.5,58,322.5,296.1,2.1
18.9,14.6,21.7,23.0,70.4,49.3,58.3,49,308.7,290.2,1.0
20.6,15.0,22.5,23.4,68.6,51.9,58.4,55,311.9,291.4,2.4
23.9,14.6,24.6,25.5,75.9,50.5,60.0,40,305.7,293.7,4.6
18.0,14.8,21.9,23.0,62.7,52.6,56.7,70,341.6,306.2,23.2
20.3,12.6,22.5,23.9,69.6,46.3,56.1,43,307.7,295.1,3.4
31.3,12.5,21.6,23.0,64.4,53.1,57.5,66,334.7,295.9,8.0
24.9,14.9,23.7,24.6,60.4,52.9,55.9,76,309.2,289.9,2.9
18.1,15.2,23.4,24.2,59.2,52.6,55.3,79,302.6,287.4,2.1
7.6,14.2,23.9,24.9,57.1,54.6,55.5,91,367.0,327.9,59.7
12.4,14.1,23.3,24.4,61.4,58.8,59.6,91,323.0,300.5,53.9
36.1,14.7,24.0,24.8,57.3,53.9,55.3,89,347.9,305.7,11.8
18.3,14.8,21.9,23.0,59.8,52.2,55.2,75,337.1,298.9,16.3
26.6,14.5,24.0,24.8,55.9,49.9,52.5,80,295.4,284.0,0.5
26.4,12.5,22.1,23.5,72.8,49.2,58.6,43,343.3,305.2,16.0
22.0,12.5,21.7,23.1,68.2,47.5,56.2,47,314.0,292.9,1.4
7.6,14.2,23.9,24.9,59.1,54.9,56.5,86,334.7,303.8,152.7
17.3,14.7,21.7,23.0,65.7,54.7,59.1,69,301.9,289.2,5.7
28.1,12.5,21.9,23.3,86.7,49.6,63.6,28,306.3,295.3,8.2
28.5,12.7,18.2,19.6,54.0,46.2,49.9,76,333.8,302.3,3.2
25.4,14.2,23.7,24.7,63.7,51.8,56.6,65,344.8,301.8,10.2
21.5,12.8,18.8,20.2,73.1,48.2,58.2,41,326.4,292.2,2.8
16.7,12.6,20.7,22.1,65.8,49.2,56.1,55,331.8,295.3,4.4
14.1,15.2,22.4,23.3,60.8,51.8,55.5,72,323.1,292.7,5.6
52.3,12.8,18.6,20.0,60.3,45.3,52.0,57,312.6,280.9,39.8
15.4,15.1,23.3,24.2,62.1,50.7,55.3,66,329.1,294.2,2.8
21.6,12.6,20.8,22.2,85.3,51.8,64.1,32,326.8,297.9,43.4
16.0,12.9,18.8,20.1,71.6,37.8,53.8,29,322.3,293.5,4.9
26.1,14.3,24.5,25.3,56.5,53.9,54.9,91,316.0,293.7,11.2
16.5,14.9,23.4,24.4,66.6,54.1,58.9,64,304.4,294.0,10.8
